# DC,MI,polymer
2.571064778046736166e+01 1.006753740887726956e+00 2.779083453937347139e-04 2.779083453937347139e-04
2.617738662193593058e+01 1.032226671707775711e+00 2.086464713741650098e-04 2.086464713741650098e-04
2.580820402918298129e+01 1.025547894175706798e+00 2.998659054798383152e-04 2.998659054798383152e-04
2.577347593581588470e+01 1.006015293668612198e+00 1.401461936475659285e-04 1.401461936475659285e-04
2.590259411612089480e+01 1.014986063604600641e+00 2.633362292847988575e-04 2.633362292847988575e-04
2.592170727780455763e+01 1.022955475789097068e+00 2.039507916467435985e-04 2.039507916467435985e-04
2.566422270164726527e+01 1.011238955821396335e+00 2.054280402239933110e-04 2.054280402239933110e-04
2.569919602626590560e+01 1.008044402891115299e+00 1.265227296627380055e-04 1.265227296627380055e-04
2.565997089258983621e+01 1.016593584378135295e+00 1.191486090307134529e-04 1.191486090307134529e-04
2.549873119407771327e+01 1.007615310858595903e+00 2.850650765143746793e-04 2.850650765143746793e-04
2.571629422876856097e+01 1.002331256931848991e+00 3.129492124394192207e-04 3.129492124394192207e-04
2.600315543557210773e+01 1.030109802645664541e+00 3.834015580348836666e-04 3.834015580348836666e-04
2.602635394886979014e+01 1.007607448854872745e+00 2.683743578092741690e-04 2.683743578092741690e-04
2.582960565938173048e+01 1.010286210042962374e+00 2.299737706803373527e-04 2.299737706803373527e-04
2.573241329065547944e+01 1.015865761772459575e+00 2.021489751358656673e-04 2.021489751358656673e-04
2.560614476518905036e+01 1.027275955802630758e+00 3.664358151077779023e-04 3.664358151077779023e-04
2.578561383738144031e+01 1.030023066826522005e+00 1.885272434034335231e-04 1.885272434034335231e-04
2.549944891798937618e+01 1.013300179141275459e+00 3.160325267383970937e-04 3.160325267383970937e-04
2.564056678580576687e+01 1.006966037486613619e+00 2.363245761162592682e-04 2.363245761162592682e-04
2.557106920538097938e+01 1.023475705400751723e+00 2.548823819791279106e-04 2.548823819791279106e-04
2.582220910798775293e+01 1.038580976844303949e+00 3.849212111190155900e-04 3.849212111190155900e-04
2.555015120614454460e+01 1.006920841134987032e+00 1.321542561457523092e-04 1.321542561457523092e-04
2.573805019414798068e+01 1.024262386312700057e+00 3.714203668248730128e-04 3.714203668248730128e-04
2.547209558092927040e+01 1.026742865006192051e+00 2.496117161090936334e-04 2.496117161090936334e-04
2.543154779668340382e+01 1.023655311603747675e+00 3.550600814303558721e-04 3.550600814303558721e-04
2.539019813167952933e+01 1.015732045013102214e+00 1.520378142880552460e-04 1.520378142880552460e-04
2.536141660992385383e+01 1.030331693755504929e+00 1.910488367702281175e-04 1.910488367702281175e-04
2.574433846688184602e+01 1.025995935193478203e+00 2.307663963023902430e-04 2.307663963023902430e-04
2.542381464578681260e+01 1.031838116633540414e+00 2.383379358696446979e-04 2.383379358696446979e-04
2.550580413823958992e+01 1.023665839341575623e+00 4.641225673800195126e-04 4.641225673800195126e-04
2.534092954722042279e+01 1.036492426363025743e+00 2.539167683413876648e-04 2.539167683413876648e-04
2.530157415984078995e+01 1.044038704742072055e+00 2.672421213264795166e-04 2.672421213264795166e-04
2.527212060156671924e+01 1.039093403827064055e+00 3.600002983127355933e-04 3.600002983127355933e-04
2.522747067305262192e+01 1.017614079610390521e+00 1.764868004298595229e-04 1.764868004298595229e-04
2.517724703633317773e+01 1.046737764659730230e+00 2.472362879013493154e-04 2.472362879013493154e-04
2.542665068063333678e+01 1.050085242323409940e+00 1.912816994093070682e-04 1.912816994093070682e-04
2.537483195307186890e+01 1.052914111568109323e+00 3.324971873256160225e-04 3.324971873256160225e-04
2.517777287581646561e+01 1.042144202140200093e+00 3.534828799268947635e-04 3.534828799268947635e-04
2.511779080805663256e+01 1.021475698895182971e+00 2.979446814157830307e-04 2.979446814157830307e-04
2.507942738437947483e+01 1.020354021407112732e+00 3.352066295774470896e-04 3.352066295774470896e-04
2.507714834707415719e+01 1.029487917429711130e+00 2.891008916920986111e-04 2.891008916920986111e-04
2.507587614610695681e+01 1.028173504800056204e+00 2.481570506232347599e-04 2.481570506232347599e-04
2.509806813594502373e+01 1.028444983448439265e+00 2.788741099035639244e-04 2.788741099035639244e-04
2.498393634723977286e+01 1.035351954386548146e+00 4.565058795272411386e-04 4.565058795272411386e-04
2.493990901198459298e+01 1.048939802430868040e+00 1.819382344074851811e-04 1.819382344074851811e-04
2.489943601782762173e+01 1.039609751104553892e+00 4.297876097799880560e-04 4.297876097799880560e-04
2.487020732055077943e+01 1.044992857270988562e+00 4.278153242626024015e-04 4.278153242626024015e-04
2.484371841167877903e+01 1.041318600384877113e+00 3.166884926018418323e-04 3.166884926018418323e-04
2.479723998074037183e+01 1.044809228234507170e+00 1.640711721043959016e-04 1.640711721043959016e-04
2.474759354897484087e+01 1.048655268965057896e+00 2.996364210972238653e-04 2.996364210972238653e-04
2.457737581067227950e+01 1.086509087431596132e+00 3.582615581237798491e-04 3.582615581237798491e-04
2.466458670879891812e+01 1.039079683878714411e+00 3.189093287116101559e-04 3.189093287116101559e-04
2.461088156309651964e+01 1.045903132736676566e+00 3.587995789381160120e-04 3.587995789381160120e-04
2.450442790995072784e+01 1.042475439990103947e+00 2.492837423288311004e-04 2.492837423288311004e-04
2.146118831736153254e+01 1.067382302320559306e+00 1.709806451350876237e-04 1.709806451350876237e-04
2.172502086749474159e+01 1.047800096113091106e+00 9.093329202363809125e-05 9.093329202363809125e-05
2.209729633940153093e+01 1.036062208702949627e+00 8.662394776541772906e-05 8.662394776541772906e-05
2.218541638834681251e+01 1.053820709368348485e+00 1.165334333972230208e-04 1.165334333972230208e-04
1.986586912302625407e+01 1.148302105650401916e+00 1.691979429996731395e-04 1.691979429996731395e-04
2.020448549215728562e+01 1.097690276065768078e+00 1.174550569416681159e-04 1.174550569416681159e-04
2.045016648497601608e+01 1.119866941766622048e+00 1.372504907404398233e-04 1.372504907404398233e-04
2.089369558709741881e+01 1.097580714514583278e+00 1.231065908985243620e-04 1.231065908985243620e-04
2.120734882288518364e+01 1.069694217369918210e+00 2.095228001074158860e-04 2.095228001074158860e-04
2.155410924665324757e+01 1.029731465843636062e+00 1.322129107439417564e-04 1.322129107439417564e-04
2.187839239904590016e+01 1.040070791776930736e+00 9.329425955023627531e-05 9.329425955023627531e-05
1.961499442633180834e+01 1.144658366810716199e+00 2.532587344526231426e-04 2.532587344526231426e-04
1.997200249193221921e+01 1.147636871480568033e+00 2.503373235772566219e-04 2.503373235772566219e-04
2.035043233068240198e+01 1.101836772156595146e+00 9.760354188165050655e-05 9.760354188165050655e-05
2.067561989225247387e+01 1.075862609556567318e+00 2.348334994502162306e-04 2.348334994502162306e-04
2.100427728444937614e+01 1.078442635003225014e+00 1.655434703795847671e-04 1.655434703795847671e-04
2.132956286445981675e+01 1.027824047967003995e+00 1.422921515114501949e-04 1.422921515114501949e-04
1.958737907459581606e+01 1.204456254521789393e+00 1.423423065729241652e-04 1.423423065729241652e-04
2.000039165899677940e+01 1.162991540706245663e+00 1.376733159497489157e-04 1.376733159497489157e-04
2.014183345256580893e+01 1.081010931257253116e+00 1.149857809833345056e-04 1.149857809833345056e-04
2.056108687547647307e+01 1.063470321623718240e+00 8.156416598915034258e-05 8.156416598915034258e-05
2.075150035118287661e+01 1.034245445337795832e+00 9.625253532635903275e-05 9.625253532635903275e-05
1.911125858708782843e+01 1.119285932670389672e+00 2.375718755725690981e-04 2.375718755725690981e-04
1.972798379868111240e+01 1.104065381215435293e+00 1.542463582339579330e-04 1.542463582339579330e-04
1.982168151767521636e+01 1.087963133379958203e+00 1.249013109287161125e-04 1.249013109287161125e-04
2.035941887814792395e+01 1.061240038908797256e+00 1.285715229909313909e-04 1.285715229909313909e-04
1.931514109800613355e+01 1.121051128234853866e+00 1.336735203301022258e-04 1.336735203301022258e-04
1.948175369696392067e+01 1.067242003195678635e+00 2.760478869633158582e-04 2.760478869633158582e-04
1.988632175367802546e+01 1.089082629112262834e+00 1.408908484437930745e-04 1.408908484437930745e-04
1.905104464480317361e+01 1.081227295153760259e+00 1.701937329827113259e-04 1.701937329827113259e-04
1.938428067349138928e+01 1.063019061287012956e+00 2.940643016978355733e-04 2.940643016978355733e-04
1.834779428380180022e+01 1.052642428696497046e+00 2.696059528599374015e-04 2.696059528599374015e-04
2.032669286578004630e+01 1.126360273454988903e+00 1.223203253954586599e-04 1.223203253954586599e-04
2.053751607271189172e+01 1.082208864181668506e+00 1.621448341884130053e-04 1.621448341884130053e-04
2.077720629293812493e+01 1.071442801968206293e+00 1.064499015296105908e-04 1.064499015296105908e-04
2.137290804053980864e+01 1.054428795382249762e+00 1.130265019052260509e-04 1.130265019052260509e-04
2.160585974993043479e+01 1.055488643785370551e+00 1.170229464010577201e-04 1.170229464010577201e-04
2.169333468406286869e+01 1.030344683435007402e+00 1.345861908153214042e-04 1.345861908153214042e-04
2.228754759345950021e+01 1.014255813173725373e+00 5.324059573449585117e-05 5.324059573449585117e-05
2.234557631737460071e+01 1.006621705608135020e+00 1.424278527989595797e-04 1.424278527989595797e-04
2.162918437299427765e+01 1.039554855324686500e+00 1.786221331038876107e-04 1.786221331038876107e-04
2.012871978359051894e+01 1.116820592264486933e+00 2.734376790021761177e-04 2.734376790021761177e-04
2.032349758702179443e+01 1.027881900782919855e+00 1.760950526828943972e-04 1.760950526828943972e-04
2.055267042806466549e+01 1.082849687930673044e+00 7.617210148382363869e-05 7.617210148382363869e-05
2.113433162651334030e+01 1.088020939575735868e+00 1.059434584687222135e-04 1.059434584687222135e-04
2.148465463503801232e+01 1.091748680849077058e+00 2.609304949118571937e-04 2.609304949118571937e-04
2.135723693259104650e+01 1.145789231942127229e+00 2.838979389643042270e-04 2.838979389643042270e-04
2.172784549944618249e+01 1.228932782341631613e+00 2.133521355163926628e-04 2.133521355163926628e-04
2.183380273385600745e+01 1.171974652505719749e+00 1.447525669828713237e-04 1.447525669828713237e-04
2.226632224040046282e+01 1.176108383129787605e+00 2.785189534282054235e-04 2.785189534282054235e-04
2.279637523170191926e+01 1.146895919496697447e+00 3.816999024991197002e-04 3.816999024991197002e-04
2.266054717539747188e+01 1.418412854910296783e+00 1.721516417490535011e-04 1.721516417490535011e-04
2.328221917650562744e+01 1.299760365346103397e+00 2.148535564555254678e-04 2.148535564555254678e-04
2.352027825653804172e+01 1.231378389375476612e+00 2.664707036302769159e-04 2.664707036302769159e-04
2.332494029202775820e+01 1.260075941026787438e+00 3.086209475162863614e-04 3.086209475162863614e-04
2.352039876612698066e+01 1.184355196048501035e+00 3.263832059891218869e-04 3.263832059891218869e-04
2.421746797931045592e+01 1.169366988963130849e+00 1.961218469502303279e-04 1.961218469502303279e-04
2.443735208994666408e+01 1.085400803341930454e+00 4.302172891482113331e-04 4.302172891482113331e-04
2.463853216223740716e+01 1.081272599606589946e+00 2.132079995311242707e-04 2.132079995311242707e-04
2.430908115146407411e+01 1.065619570917244463e+00 2.520982608328931236e-04 2.520982608328931236e-04
2.506500416517888397e+01 1.107753881491520875e+00 2.630535679523206619e-04 2.630535679523206619e-04
2.526815346507689242e+01 1.069056239277038189e+00 1.246945080165540718e-04 1.246945080165540718e-04
2.545945112624217899e+01 1.059816590488167787e+00 1.264469395255607865e-04 1.264469395255607865e-04
2.566720824928695066e+01 1.111629406356934080e+00 3.078913812575029144e-04 3.078913812575029144e-04
2.297148324639488237e+01 1.043723573154183404e+00 1.283762348302891715e-04 1.283762348302891715e-04
2.148404801948636944e+01 1.145182060740993712e+00 2.003153490459141429e-04 2.003153490459141429e-04
2.400341386622538309e+01 1.039773387411516703e+00 2.103378364809347593e-04 2.103378364809347593e-04
2.147494467250792383e+01 1.102932781823665831e+00 1.450269112960276294e-04 1.450269112960276294e-04
2.077361515191311270e+01 1.119691199228944445e+00 2.392176058347906295e-04 2.392176058347906295e-04
2.162334011115833832e+01 1.058627148318221689e+00 9.470528801564594189e-05 9.470528801564594189e-05
2.331537847764283811e+01 1.022234416733227791e+00 3.168304266735610529e-04 3.168304266735610529e-04
2.269043306872063681e+01 1.072150196888729923e+00 2.175264331610076091e-04 2.175264331610076091e-04
2.339993668865427878e+01 1.061453611188961199e+00 2.410842823790785867e-04 2.410842823790785867e-04
2.108121235917561975e+01 1.198977631197120086e+00 1.880110808855144588e-04 1.880110808855144588e-04
2.365984286064848874e+01 1.047756526642279251e+00 3.655843081495245214e-04 3.655843081495245214e-04
2.490201647083651793e+01 1.088822076893706026e+00 1.443155491490386098e-04 1.443155491490386098e-04
2.179780299381050668e+01 1.091575511195213455e+00 2.297280166979328382e-04 2.297280166979328382e-04
2.552853399529312028e+01 1.010184632991340870e+00 2.902550002309666182e-04 2.902550002309666182e-04
2.310412774571724270e+01 1.026826913171591693e+00 9.683424435775996660e-05 9.683424435775996660e-05
2.263513734337568195e+01 1.153319391638716329e+00 3.416730411225759050e-04 3.416730411225759050e-04
2.431319824720604217e+01 1.036189936913471721e+00 2.328379661412381186e-04 2.328379661412381186e-04
2.407873447652463383e+01 1.107574302309489500e+00 2.955086988091469862e-04 2.955086988091469862e-04
2.317900647454413132e+01 1.045435667934922819e+00 3.028269526178552760e-04 3.028269526178552760e-04
2.286390964086296407e+01 1.052899486048768818e+00 1.635088968364040575e-04 1.635088968364040575e-04
2.576614753681948145e+01 1.012978657172505237e+00 1.204418325105293801e-04 1.204418325105293801e-04
2.412618722176980057e+01 1.080585160905837228e+00 2.217656351106342925e-04 2.217656351106342925e-04
2.187024168612115460e+01 1.144790270390868336e+00 1.809949906316313814e-04 1.809949906316313814e-04
2.295941171749641185e+01 1.027722468020942248e+00 2.791967657422742238e-04 2.791967657422742238e-04
2.414872919168850629e+01 1.065501555511429554e+00 3.858791328672402641e-04 3.858791328672402641e-04
2.269295776686442778e+01 1.049525431272096299e+00 1.390496930454788104e-04 1.390496930454788104e-04
2.217152423992951782e+01 1.120729362965741105e+00 2.256923384002281342e-04 2.256923384002281342e-04
2.257060945746018632e+01 1.138236754420248298e+00 7.525075570571457153e-05 7.525075570571457153e-05
2.304465175815268907e+01 1.018248732922851563e+00 4.248225679312650515e-04 4.248225679312650515e-04
2.445330548050402086e+01 1.037072442079284507e+00 1.476081612274620725e-04 1.476081612274620725e-04
2.361689157458927468e+01 1.014415726737675216e+00 3.139445475412534683e-04 3.139445475412534683e-04
2.436451664026163044e+01 1.042269267547385692e+00 2.466925375460240935e-04 2.466925375460240935e-04
2.121004626498224965e+01 1.101794796966955259e+00 1.622848661240121988e-04 1.622848661240121988e-04
2.165160557512750472e+01 1.083962180073637871e+00 1.646570696098982958e-04 1.646570696098982958e-04
2.373753362374834452e+01 1.099129174585112834e+00 3.577268625364731229e-04 3.577268625364731229e-04
2.188591074754114629e+01 1.090428484669956566e+00 3.657539032077548641e-04 3.657539032077548641e-04
2.317230394934589555e+01 1.039675575459628742e+00 1.744262925873025442e-04 1.744262925873025442e-04
2.408091899451812168e+01 1.092385197394454055e+00 2.312319962058100465e-04 2.312319962058100465e-04
2.248225761785467114e+01 1.084346762117407659e+00 2.463374574949438482e-04 2.463374574949438482e-04
2.434855909967831167e+01 1.034385890276778408e+00 1.174002460559297621e-04 1.174002460559297621e-04
2.065629494605188654e+01 1.118214441531825143e+00 1.376795416621046900e-04 1.376795416621046900e-04
2.560014444905473141e+01 1.016237856286494434e+00 2.143787249961969605e-04 2.143787249961969605e-04
2.156658642707827056e+01 1.100070237036249843e+00 6.992742433690224174e-05 6.992742433690224174e-05
2.123460291796378741e+01 1.042859076256699158e+00 1.314428299312172892e-04 1.314428299312172892e-04
2.307680686551164584e+01 1.047550315394240705e+00 2.252763157584865804e-04 2.252763157584865804e-04
2.296939849619812790e+01 1.051289402814336693e+00 2.529608417359918249e-04 2.529608417359918249e-04
2.062908042928723873e+01 1.124416561837582984e+00 1.842482093314123947e-04 1.842482093314123947e-04
2.255915299118646189e+01 1.091495660887883412e+00 2.320311153664203301e-04 2.320311153664203301e-04
2.353304540696573710e+01 1.037173154421439536e+00 4.131193835820859482e-04 4.131193835820859482e-04
2.499727970401032806e+01 1.045645077652031407e+00 5.339185090723379745e-04 5.339185090723379745e-04
2.346598368076501373e+01 1.050166666267797311e+00 3.115950033895211542e-04 3.115950033895211542e-04
2.437871475271167654e+01 1.055537557442774110e+00 2.539548855853336097e-04 2.539548855853336097e-04
2.368981622563320499e+01 1.060449299220582287e+00 1.674931748480082546e-04 1.674931748480082546e-04
2.207132498513801266e+01 1.139117137983571171e+00 1.730747423397347167e-04 1.730747423397347167e-04
2.212504548492037770e+01 1.053064874022037412e+00 2.241993675874395580e-04 2.241993675874395580e-04
2.515709083130159485e+01 1.033208573462985891e+00 2.597099387766752692e-04 2.597099387766752692e-04
2.315478460661077875e+01 1.031051102756045168e+00 2.079744430844906859e-04 2.079744430844906859e-04
2.231308528412641579e+01 1.040572493954979860e+00 8.225719105363598748e-05 8.225719105363598748e-05
2.325451409633957311e+01 1.075118644682235614e+00 1.802428335850507306e-04 1.802428335850507306e-04
2.537943858551069098e+01 1.009967634526193869e+00 3.154608393585309136e-04 3.154608393585309136e-04
2.418138039112380255e+01 1.081550079198482006e+00 6.460733991954489060e-05 6.460733991954489060e-05
2.418662375778145446e+01 1.112380871730608956e+00 1.654824177831819634e-04 1.654824177831819634e-04
2.173793755773364111e+01 1.045858164217869479e+00 3.685589447249172233e-04 3.685589447249172233e-04
2.348787665006855363e+01 1.050804023482564187e+00 2.209027436116457364e-04 2.209027436116457364e-04
2.577759005896681543e+01 1.021797434098091539e+00 1.943813325076848054e-04 1.943813325076848054e-04
2.334116517140136438e+01 1.100346128230494269e+00 2.922235945510837508e-04 2.922235945510837508e-04
2.357090400686667664e+01 1.049118552857354114e+00 2.798899160953766032e-04 2.798899160953766032e-04
2.456257777623657290e+01 1.069502079982084686e+00 2.304178976449831515e-04 2.304178976449831515e-04
2.341009864355289594e+01 1.033888187757250554e+00 3.991409516381863609e-04 3.991409516381863609e-04
2.334036975996002994e+01 1.018276775556737901e+00 1.163972750848385788e-04 1.163972750848385788e-04
2.467504787832107738e+01 1.013922923402815535e+00 2.575424699203887158e-04 2.575424699203887158e-04
2.318719318934448381e+01 1.061117967327903866e+00 2.382928718706783572e-04 2.382928718706783572e-04
2.227855190766225135e+01 1.057747044278995130e+00 2.721012324417612215e-04 2.721012324417612215e-04
2.286250673967187552e+01 1.035044504531760889e+00 1.655339029174392640e-04 1.655339029174392640e-04
2.280298001471489755e+01 1.149383756738486806e+00 3.027780043583636256e-04 3.027780043583636256e-04
2.456854330771675521e+01 1.017142839306518054e+00 3.118537648435580189e-04 3.118537648435580189e-04
2.558059849974792144e+01 1.020156137345497260e+00 3.080654699047314445e-04 3.080654699047314445e-04
2.230216686834176087e+01 1.153154825385158233e+00 1.081065937913990916e-04 1.081065937913990916e-04
2.342596285508812315e+01 1.026050135160318399e+00 6.891514231865261751e-05 6.891514231865261751e-05
2.278694235398159407e+01 1.026267294362559479e+00 2.346906234266445547e-04 2.346906234266445547e-04
2.443137815619322595e+01 1.023483660238635240e+00 2.972535834900152918e-04 2.972535834900152918e-04
